"","x"
"24310",1
"24311",1
"24312",1
"24313",1
"24314",1
"24315",0
"24316",1
"24317",1
"24318",0
"24319",1
"24320",1
"24321",1
"24322",1
"24323",1
"24324",1
"24325",1
"24326",1
"24327",0
"24328",1
"24329",1
"24330",1
"24331",1
"24332",0
"24333",1
"24334",0
"24335",1
"24336",1
"24337",1
"24338",1
"24339",1
"24340",1
"24341",1
"24342",0
"24343",1
"24344",1
"24345",1
"24346",1
"24347",1
"24348",0
"24349",1
"24350",0
"24351",1
"24352",1
"24353",0
"24354",0
"24355",1
"24356",1
"24357",1
"24358",0
"24359",0
"24360",1
"24361",1
"24362",1
"24363",1
"24364",0
"24365",0
"24366",1
"24367",1
"24368",1
"24369",1
"24370",1
"24371",1
"24372",1
"24373",1
"24374",1
"24375",1
"24376",1
"24377",0
"24378",0
"24379",1
"24380",1
"24381",1
"24382",0
"24383",1
"24384",1
"24385",1
"24386",1
"24387",1
"24388",1
"24389",1
"24390",0
"24391",1
"24392",0
"24393",1
"24394",1
"24395",1
"24396",1
"24397",1
"24398",1
"24399",1
"24400",1
"24401",0
"24402",0
"24403",0
"24404",1
"24405",1
"24406",0
"24407",1
"24408",1
"24409",0
"24410",1
"24411",0
"24412",0
"24413",0
"24414",1
"24415",1
"24416",1
"24417",0
"24418",0
"24419",1
"24420",0
"24421",1
"24422",1
"24423",1
"24424",1
"24425",1
"24426",0
"24427",0
"24428",0
"24429",1
"24430",1
"24431",0
"24432",0
"24433",1
"24434",1
"24435",1
"24436",1
"24437",1
"24438",0
"24439",0
"24440",1
"24441",0
"24442",0
"24443",1
"24444",1
"24445",1
"24446",1
"24447",1
"24448",0
"24449",1
"24450",0
"24451",1
"24452",0
"24453",1
"24454",1
"24455",1
"24456",1
"24457",1
"24458",0
"24459",0
"24460",1
"24461",0
"24462",0
"24463",1
"24464",1
"24465",0
"24466",1
"24467",1
"24468",1
"24469",1
"24470",1
"24471",0
"24472",0
"24473",0
"24474",1
"24475",1
"24476",1
"24477",0
"24478",1
"24479",0
"24480",0
"24481",1
"24482",1
"24483",0
"24484",1
"24485",1
"24486",0
"24487",1
"24488",1
"24489",1
"24490",0
"24491",1
"24492",1
"24493",1
"24494",1
"24495",1
"24496",1
"24497",1
"24498",1
"24499",1
"24500",1
"24501",1
"24502",1
"24503",1
"24504",0
"24505",1
"24506",1
"24507",0
"24508",1
"24509",0
"24510",1
"24511",1
"24512",1
"24513",1
"24514",1
"24515",1
"24516",1
"24517",1
"24518",1
"24519",1
"24520",1
"24521",1
"24522",1
"24523",1
"24524",1
"24525",1
"24526",1
"24527",1
"24528",1
"24529",1
"24530",0
"24531",1
"24532",1
"24533",0
"24534",1
"24535",0
"24536",1
"24537",1
"24538",1
"24539",1
"24540",0
"24541",0
"24542",0
"24543",1
"24544",0
"24545",1
"24546",0
"24547",0
"24548",1
"24549",0
"24550",0
"24551",1
"24552",1
"24553",0
"24554",1
"24555",1
"24556",0
"24557",1
"24558",1
"24559",1
"24560",0
"24561",1
"24562",1
"24563",1
"24564",1
"24565",1
"24566",1
"24567",1
"24568",0
"24569",1
"24570",1
"24571",0
"24572",1
"24573",1
"24574",1
"24575",1
"24576",1
"24577",1
"24578",0
"24579",1
"24580",1
"24581",1
"24582",1
"24583",0
"24584",0
"24585",1
"24586",0
"24587",1
"24588",1
"24589",1
"24590",1
"24591",1
"24592",1
"24593",1
"24594",1
"24595",0
"24596",0
"24597",1
"24598",1
"24599",1
"24600",0
"24601",1
"24602",1
"24603",1
"24604",0
"24605",1
"24606",1
"24607",1
"24608",1
"24609",1
"24610",0
"24611",1
"24612",1
"24613",1
"24614",1
"24615",1
"24616",1
"24617",1
"24618",0
"24619",0
"24620",1
"24621",1
"24622",1
"24623",1
"24624",0
"24625",1
"24626",0
"24627",0
"24628",1
"24629",1
"24630",1
"24631",1
"24632",1
"24633",0
"24634",1
"24635",0
"24636",1
"24637",1
"24638",1
"24639",1
"24640",1
"24641",1
"24642",1
"24643",0
"24644",1
"24645",1
"24646",1
"24647",0
"24648",1
"24649",1
"24650",1
"24651",1
"24652",0
"24653",1
"24654",1
"24655",0
"24656",1
"24657",1
"24658",0
"24659",1
"24660",1
"24661",1
"24662",1
"24663",1
"24664",0
"24665",0
"24666",1
"24667",1
"24668",1
"24669",0
"24670",0
"24671",0
"24672",1
"24673",1
"24674",1
"24675",1
"24676",1
"24677",1
"24678",1
"24679",1
"24680",1
"24681",1
"24682",1
"24683",0
"24684",1
"24685",1
"24686",1
"24687",0
"24688",0
"24689",1
"24690",1
"24691",0
"24692",1
"24693",1
"24694",0
"24695",1
"24696",1
"24697",0
"24698",0
"24699",1
"24700",0
"24701",1
"24702",0
"24703",1
"24704",1
"24705",1
"24706",0
"24707",1
"24708",1
"24709",0
"24710",0
"24711",1
"24712",1
"24713",0
"24714",1
"24715",1
"24716",1
"24717",1
"24718",1
"24719",1
"24720",1
"24721",1
"24722",1
"24723",1
"24724",1
"24725",0
"24726",0
"24727",1
"24728",1
"24729",1
"24730",1
"24731",1
"24732",1
"24733",1
"24734",1
"24735",1
"24736",1
"24737",0
"24738",1
"24739",1
"24740",0
"24741",1
"24742",1
"24743",1
"24744",0
"24745",0
"24746",1
"24747",0
"24748",1
"24749",1
"24750",0
"24751",1
"24752",1
"24753",0
"24754",0
"24755",1
"24756",0
"24757",1
"24758",1
"24759",1
"24760",1
"24761",1
"24762",1
"24763",1
"24764",0
"24765",1
"24766",0
"24767",1
"24768",1
"24769",1
"24770",1
"24771",1
"24772",1
"24773",1
"24774",1
"24775",1
"24776",1
"24777",1
"24778",0
"24779",1
"24780",1
"24781",1
"24782",1
"24783",1
"24784",1
"24785",1
"24786",1
"24787",1
"24788",1
"24789",1
"24790",1
"24791",1
"24792",1
"24793",0
"24794",0
"24795",0
"24796",1
"24797",1
"24798",1
"24799",0
"24800",0
"24801",0
"24802",0
"24803",0
"24804",1
"24805",1
"24806",1
"24807",1
"24808",1
"24809",1
"24810",1
"24811",0
"24812",1
"24813",0
"24814",1
"24815",1
"24816",1
"24817",1
"24818",0
"24819",0
"24820",1
"24821",1
"24822",1
"24823",1
"24824",1
"24825",0
"24826",1
"24827",1
"24828",1
"24829",1
"24830",0
"24831",1
"24832",1
"24833",1
"24834",1
"24835",1
"24836",0
"24837",0
"24838",1
"24839",1
"24840",1
"24841",0
"24842",1
"24843",1
"24844",1
"24845",1
"24846",0
"24847",1
"24848",1
"24849",1
"24850",0
"24851",1
"24852",0
"24853",0
"24854",0
"24855",1
"24856",1
"24857",1
"24858",1
"24859",1
"24860",1
"24861",1
"24862",0
"24863",1
"24864",0
"24865",1
"24866",1
"24867",1
"24868",0
"24869",1
"24870",1
"24871",1
"24872",1
"24873",0
"24874",1
"24875",0
"24876",1
"24877",1
"24878",0
"24879",1
"24880",0
"24881",1
"24882",1
"24883",0
"24884",1
"24885",0
"24886",1
"24887",0
"24888",1
"24889",1
"24890",1
"24891",0
"24892",0
"24893",1
"24894",1
"24895",0
"24896",1
"24897",0
"24898",1
"24899",0
"24900",1
"24901",1
"24902",1
"24903",0
"24904",0
"24905",1
"24906",1
"24907",1
"24908",0
"24909",1
"24910",1
"24911",1
"24912",1
"24913",0
"24914",1
"24915",1
"24916",1
"24917",1
"24918",0
"24919",1
"24920",1
"24921",0
"24922",0
"24923",0
"24924",0
"24925",1
"24926",1
"24927",0
"24928",1
"24929",0
"24930",1
"24931",1
"24932",0
"24933",1
"24934",1
"24935",1
"24936",1
"24937",0
"24938",0
"24939",0
"24940",0
"24941",1
"24942",1
"24943",1
"24944",1
"24945",1
"24946",1
"24947",1
"24948",1
"24949",1
"24950",0
"24951",1
"24952",1
"24953",0
"24954",1
"24955",0
"24956",1
"24957",0
"24958",1
"24959",1
"24960",1
"24961",1
"24962",1
"24963",1
"24964",1
"24965",0
"24966",1
"24967",1
"24968",1
"24969",1
"24970",1
"24971",1
"24972",0
"24973",0
"24974",1
"24975",1
"24976",1
"24977",0
"24978",1
"24979",1
"24980",1
"24981",0
"24982",0
"24983",1
"24984",0
"24985",0
"24986",1
"24987",1
"24988",1
"24989",1
"24990",1
"24991",0
"24992",0
"24993",1
"24994",0
"24995",1
"24996",1
"24997",1
"24998",1
"24999",1
"25000",1
"25001",1
"25002",0
"25003",1
"25004",0
"25005",1
"25006",1
"25007",1
"25008",1
"25009",0
"25010",1
"25011",0
"25012",1
"25013",1
"25014",0
"25015",1
"25016",1
"25017",0
"25018",1
"25019",1
"25020",0
"25021",0
"25022",1
"25023",1
"25024",0
"25025",1
"25026",1
"25027",1
"25028",1
"25029",0
"25030",1
"25031",1
"25032",1
"25033",0
"25034",1
"25035",1
"25036",0
"25037",1
"25038",0
"25039",0
"25040",0
"25041",0
"25042",1
"25043",0
"25044",1
"25045",1
"25046",1
"25047",1
"25048",0
"25049",1
"25050",1
"25051",1
"25052",1
"25053",1
"25054",1
"25055",1
"25056",1
"25057",1
"25058",1
"25059",0
"25060",1
"25061",1
"25062",0
"25063",1
"25064",0
"25065",1
"25066",1
"25067",0
"25068",1
"25069",1
"25070",0
"25071",0
"25072",1
"25073",0
"25074",0
"25075",1
"25076",1
"25077",1
"25078",1
"25079",0
"25080",1
"25081",1
"25082",0
"25083",1
"25084",1
"25085",0
"25086",0
"25087",1
"25088",1
"25089",1
"25090",1
"25091",1
"25092",1
"25093",0
"25094",0
"25095",0
"25096",1
"25097",1
"25098",1
"25099",1
"25100",0
"25101",1
"25102",1
"25103",0
"25104",1
"25105",1
"25106",0
"25107",1
"25108",1
"25109",1
"25110",0
"25111",1
"25112",0
"25113",1
"25114",1
"25115",1
"25116",1
"25117",0
"25118",1
"25119",1
"25120",1
"25121",1
"25122",1
"25123",1
"25124",1
"25125",1
"25126",1
"25127",1
"25128",0
"25129",1
"25130",1
"25131",1
"25132",1
"25133",1
"25134",1
"25135",0
"25136",1
"25137",1
"25138",0
"25139",1
"25140",0
"25141",1
"25142",1
"25143",0
"25144",1
"25145",1
"25146",0
"25147",1
"25148",1
"25149",0
"25150",1
"25151",1
"25152",1
"25153",1
"25154",1
"25155",1
"25156",1
"25157",0
"25158",1
"25159",1
"25160",1
"25161",1
"25162",1
"25163",0
"25164",1
"25165",0
"25166",1
"25167",1
"25168",1
"25169",0
"25170",0
"25171",1
"25172",1
"25173",1
"25174",0
"25175",1
"25176",1
"25177",1
"25178",1
"25179",1
"25180",0
"25181",1
"25182",1
"25183",1
"25184",1
"25185",1
"25186",1
"25187",1
"25188",0
"25189",1
"25190",1
"25191",1
"25192",1
"25193",0
"25194",1
"25195",1
"25196",1
"25197",0
"25198",0
"25199",0
"25200",1
"25201",0
"25202",1
"25203",0
"25204",1
"25205",0
"25206",0
"25207",1
"25208",1
"25209",0
"25210",1
"25211",0
"25212",1
"25213",1
"25214",1
"25215",0
"25216",1
"25217",0
"25218",1
"25219",1
"25220",1
"25221",1
"25222",1
"25223",1
"25224",1
"25225",1
"25226",0
"25227",0
"25228",1
"25229",0
"25230",0
"25231",0
"25232",1
"25233",1
"25234",0
"25235",0
"25236",1
"25237",0
"25238",1
"25239",1
"25240",1
"25241",1
"25242",1
"25243",1
"25244",1
"25245",1
"25246",1
"25247",1
"25248",1
"25249",1
"25250",1
"25251",1
"25252",1
"25253",1
"25254",1
"25255",1
"25256",1
"25257",1
"25258",1
"25259",1
"25260",1
"25261",0
"25262",1
"25263",1
"25264",1
"25265",1
"25266",1
"25267",1
"25268",0
"25269",1
"25270",0
"25271",1
"25272",1
"25273",1
"25274",1
"25275",1
"25276",1
"25277",1
"25278",1
"25279",1
"25280",1
"25281",1
"25282",1
"25283",1
"25284",0
"25285",0
"25286",0
"25287",0
"25288",1
"25289",0
"25290",1
"25291",1
"25292",1
"25293",0
"25294",1
"25295",1
"25296",1
"25297",1
"25298",1
"25299",1
"25300",1
"25301",1
"25302",1
"25303",1
"25304",0
"25305",1
"25306",1
"25307",1
"25308",1
"25309",1
"25310",1
"25311",1
"25312",1
"25313",1
"25314",1
"25315",0
"25316",1
"25317",1
"25318",1
"25319",0
"25320",1
"25321",0
"25322",0
"25323",1
"25324",1
"25325",0
"25326",0
"25327",1
"25328",1
"25329",1
"25330",0
"25331",1
"25332",1
"25333",0
"25334",1
"25335",1
"25336",1
"25337",0
"25338",1
"25339",1
"25340",1
"25341",1
"25342",0
"25343",1
"25344",1
"25345",1
"25346",0
"25347",1
"25348",1
"25349",1
"25350",1
"25351",1
"25352",0
"25353",1
"25354",1
"25355",0
"25356",1
"25357",1
"25358",1
"25359",0
"25360",1
"25361",1
"25362",1
"25363",1
"25364",1
"25365",1
"25366",0
"25367",1
"25368",1
"25369",0
"25370",1
"25371",1
"25372",1
"25373",1
"25374",1
"25375",1
"25376",1
"25377",1
"25378",1
"25379",1
"25380",1
"25381",0
"25382",1
"25383",1
"25384",1
"25385",1
"25386",0
"25387",0
"25388",1
"25389",1
"25390",1
"25391",1
"25392",1
"25393",0
"25394",1
"25395",0
"25396",1
"25397",1
"25398",1
"25399",1
"25400",1
"25401",1
"25402",0
"25403",1
"25404",1
"25405",1
"25406",1
"25407",1
"25408",1
"25409",0
"25410",1
"25411",0
"25412",1
"25413",0
"25414",0
"25415",1
"25416",1
"25417",1
"25418",1
"25419",1
"25420",1
"25421",1
"25422",0
"25423",1
"25424",1
"25425",1
"25426",1
"25427",0
"25428",0
"25429",1
"25430",0
"25431",0
"25432",1
"25433",1
"25434",1
"25435",1
"25436",1
"25437",1
"25438",1
"25439",1
"25440",0
"25441",1
"25442",1
"25443",0
"25444",1
"25445",1
"25446",1
"25447",1
"25448",1
"25449",1
"25450",1
"25451",0
"25452",1
"25453",1
"25454",1
"25455",1
"25456",1
"25457",1
"25458",0
"25459",1
"25460",1
"25461",1
"25462",0
"25463",0
"25464",0
"25465",0
"25466",1
"25467",1
"25468",0
"25469",0
"25470",1
"25471",1
"25472",1
"25473",1
"25474",0
"25475",0
"25476",0
"25477",1
"25478",0
"25479",0
"25480",1
"25481",1
"25482",0
"25483",1
"25484",1
"25485",1
"25486",1
"25487",1
"25488",1
"25489",1
"25490",1
"25491",1
"25492",1
"25493",1
"25494",1
"25495",1
"25496",1
"25497",1
"25498",0
"25499",1
"25500",1
"25501",1
"25502",1
"25503",1
"25504",0
"25505",1
"25506",0
"25507",1
"25508",0
"25509",1
"25510",1
"25511",1
"25512",1
"25513",1
"25514",0
"25515",1
"25516",1
"25517",1
"25518",0
"25519",1
"25520",1
"25521",1
"25522",1
"25523",1
"25524",0
"25525",1
"25526",1
"25527",1
"25528",0
"25529",1
"25530",1
"25531",0
"25532",1
"25533",1
"25534",1
"25535",1
"25536",0
"25537",0
"25538",1
"25539",1
"25540",1
"25541",1
"25542",1
"25543",1
"25544",0
"25545",1
"25546",0
"25547",1
"25548",1
"25549",1
"25550",1
"25551",1
"25552",1
"25553",0
"25554",0
"25555",0
"25556",0
"25557",0
"25558",0
"25559",1
"25560",1
"25561",1
"25562",1
"25563",1
"25564",1
"25565",1
"25566",0
"25567",1
"25568",1
"25569",1
"25570",0
"25571",1
"25572",0
"25573",0
"25574",1
"25575",1
"25576",1
"25577",1
"25578",0
"25579",0
"25580",1
"25581",1
"25582",0
"25583",0
"25584",1
"25585",1
"25586",1
"25587",1
"25588",1
"25589",0
"25590",0
"25591",1
"25592",0
"25593",1
"25594",1
"25595",1
"25596",1
"25597",0
"25598",0
"25599",1
"25600",1
"25601",1
"25602",1
"25603",1
"25604",1
"25605",1
"25606",0
"25607",1
"25608",1
"25609",1
"25610",1
"25611",0
"25612",1
"25613",1
"25614",1
"25615",1
"25616",1
"25617",0
"25618",1
"25619",1
"25620",0
"25621",1
"25622",1
"25623",0
"25624",1
"25625",0
"25626",1
"25627",1
"25628",1
"25629",1
"25630",1
"25631",0
"25632",1
"25633",1
"25634",1
"25635",1
"25636",1
"25637",0
"25638",1
"25639",1
"25640",1
"25641",0
"25642",1
"25643",0
"25644",1
"25645",1
"25646",1
"25647",1
"25648",0
"25649",0
"25650",1
"25651",1
"25652",0
"25653",1
"25654",0
"25655",1
"25656",1
"25657",1
"25658",0
"25659",1
"25660",0
"25661",0
"25662",1
"25663",1
"25664",0
"25665",0
"25666",1
"25667",1
"25668",1
"25669",1
"25670",1
"25671",1
"25672",1
"25673",1
"25674",1
"25675",1
"25676",1
"25677",1
"25678",0
"25679",1
"25680",1
"25681",0
"25682",1
"25683",1
"25684",1
"25685",0
"25686",1
"25687",1
"25688",1
"25689",0
"25690",0
"25691",1
"25692",1
"25693",1
"25694",1
"25695",1
"25696",1
"25697",1
"25698",1
"25699",1
"25700",1
"25701",1
"25702",0
"25703",1
"25704",1
"25705",1
"25706",1
"25707",1
"25708",1
"25709",1
"25710",1
"25711",0
"25712",1
"25713",1
"25714",1
"25715",0
"25716",1
"25717",1
"25718",1
"25719",1
"25720",1
"25721",0
"25722",1
"25723",0
"25724",1
"25725",1
"25726",1
"25727",1
"25728",0
"25729",1
"25730",1
"25731",1
"25732",1
"25733",1
"25734",1
"25735",0
"25736",0
"25737",0
"25738",1
"25739",0
"25740",1
"25741",0
"25742",0
"25743",1
"25744",0
"25745",1
"25746",0
"25747",0
"25748",0
"25749",1
"25750",1
"25751",0
"25752",1
"25753",0
"25754",1
"25755",0
"25756",0
"25757",1
"25758",0
"25759",0
"25760",1
"25761",1
"25762",1
"25763",1
"25764",1
"25765",1
"25766",1
"25767",1
"25768",0
"25769",1
"25770",1
"25771",1
"25772",0
"25773",1
"25774",0
"25775",0
"25776",1
"25777",1
"25778",1
"25779",1
"25780",1
"25781",1
"25782",1
"25783",1
"25784",0
"25785",0
"25786",1
"25787",1
"25788",1
"25789",1
"25790",1
"25791",1
"25792",1
"25793",0
"25794",1
"25795",1
"25796",1
"25797",0
"25798",0
"25799",1
"25800",1
"25801",1
"25802",1
"25803",0
"25804",0
"25805",0
"25806",1
"25807",1
"25808",1
"25809",0
"25810",1
"25811",0
"25812",1
"25813",0
"25814",1
"25815",1
"25816",1
"25817",1
"25818",0
"25819",0
"25820",1
"25821",1
"25822",1
"25823",1
"25824",1
"25825",1
"25826",0
"25827",1
"25828",1
"25829",1
"25830",0
"25831",1
"25832",0
"25833",1
"25834",0
"25835",1
"25836",0
"25837",1
"25838",1
"25839",1
"25840",1
"25841",0
"25842",1
"25843",1
"25844",1
"25845",0
"25846",1
"25847",0
"25848",1
"25849",1
"25850",0
"25851",1
"25852",0
"25853",1
"25854",1
"25855",0
"25856",1
"25857",1
"25858",1
"25859",0
"25860",1
"25861",0
"25862",1
"25863",1
"25864",1
"25865",1
"25866",0
"25867",1
"25868",0
"25869",1
"25870",1
"25871",1
"25872",1
"25873",1
"25874",1
"25875",1
"25876",1
"25877",0
"25878",0
"25879",1
"25880",1
"25881",1
"25882",1
"25883",1
"25884",1
"25885",1
"25886",1
"25887",1
"25888",1
"25889",1
"25890",1
"25891",1
"25892",1
"25893",0
"25894",1
"25895",1
"25896",1
"25897",1
"25898",1
"25899",1
"25900",1
"25901",1
"25902",1
"25903",1
"25904",0
"25905",0
"25906",0
"25907",1
"25908",0
"25909",1
"25910",1
"25911",1
"25912",1
"25913",1
"25914",1
"25915",1
"25916",1
"25917",1
"25918",1
"25919",0
"25920",1
"25921",1
"25922",0
"25923",0
"25924",0
"25925",0
"25926",0
"25927",1
"25928",1
"25929",1
"25930",0
"25931",1
"25932",1
"25933",0
"25934",1
"25935",0
"25936",1
"25937",1
"25938",1
"25939",1
"25940",0
"25941",1
"25942",1
"25943",1
"25944",1
"25945",1
"25946",1
"25947",0
"25948",1
"25949",0
"25950",0
"25951",1
"25952",1
"25953",0
"25954",1
"25955",1
"25956",0
"25957",1
"25958",1
"25959",1
"25960",0
"25961",0
"25962",0
"25963",0
"25964",1
"25965",1
"25966",1
"25967",1
"25968",1
"25969",1
"25970",1
"25971",1
"25972",1
"25973",1
"25974",1
"25975",1
"25976",0
"25977",1
"25978",1
"25979",1
"25980",0
"25981",1
"25982",1
"25983",1
"25984",1
"25985",0
"25986",1
"25987",0
"25988",0
"25989",1
"25990",1
"25991",0
"25992",1
"25993",1
"25994",0
"25995",1
"25996",1
"25997",0
"25998",1
"25999",1
"26000",0
"26001",0
"26002",0
"26003",1
"26004",0
"26005",0
"26006",1
"26007",0
"26008",1
"26009",1
"26010",0
"26011",0
"26012",1
"26013",0
"26014",1
"26015",1
"26016",1
"26017",1
"26018",1
"26019",0
"26020",0
"26021",1
"26022",1
"26023",1
"26024",1
"26025",0
"26026",0
"26027",1
"26028",0
"26029",1
"26030",1
"26031",1
"26032",0
"26033",0
"26034",0
"26035",1
"26036",0
"26037",0
"26038",1
"26039",1
"26040",1
"26041",1
"26042",0
"26043",0
"26044",1
"26045",1
"26046",1
"26047",1
"26048",1
"26049",0
"26050",0
"26051",0
"26052",1
"26053",1
"26054",1
"26055",1
"26056",1
"26057",0
"26058",0
"26059",0
"26060",1
"26061",1
"26062",1
"26063",1
"26064",0
"26065",1
"26066",1
"26067",1
"26068",1
"26069",0
"26070",1
"26071",0
"26072",1
"26073",1
"26074",0
"26075",1
"26076",1
"26077",0
"26078",1
"26079",1
"26080",0
"26081",1
"26082",1
"26083",1
"26084",1
"26085",1
"26086",0
"26087",1
"26088",1
"26089",0
"26090",0
"26091",0
"26092",0
"26093",0
"26094",0
"26095",0
"26096",0
"26097",1
"26098",1
"26099",0
"26100",1
"26101",0
"26102",1
"26103",0
"26104",1
"26105",0
"26106",1
"26107",1
"26108",0
"26109",0
"26110",1
"26111",1
"26112",1
"26113",1
"26114",1
"26115",1
"26116",0
"26117",1
"26118",1
"26119",1
"26120",1
"26121",1
"26122",0
"26123",0
"26124",1
"26125",1
"26126",1
"26127",1
"26128",0
"26129",1
"26130",0
"26131",1
"26132",0
"26133",1
"26134",1
"26135",1
"26136",0
"26137",1
"26138",1
"26139",1
"26140",0
"26141",0
"26142",1
"26143",0
"26144",1
"26145",1
"26146",0
"26147",0
"26148",1
"26149",1
"26150",0
"26151",1
"26152",1
"26153",1
"26154",1
"26155",1
"26156",1
"26157",1
"26158",1
"26159",1
"26160",1
"26161",1
"26162",1
"26163",1
"26164",0
"26165",1
"26166",1
"26167",1
"26168",0
"26169",1
"26170",0
"26171",0
"26172",0
"26173",1
"26174",0
"26175",0
"26176",0
"26177",1
"26178",1
"26179",1
"26180",1
"26181",1
"26182",1
"26183",1
"26184",1
"26185",1
"26186",1
"26187",0
"26188",0
"26189",0
"26190",1
"26191",1
"26192",0
"26193",1
"26194",0
"26195",0
"26196",1
"26197",1
"26198",1
"26199",0
"26200",1
"26201",0
"26202",1
"26203",1
"26204",1
"26205",1
"26206",1
"26207",1
"26208",1
"26209",0
"26210",0
"26211",1
"26212",1
"26213",1
"26214",1
"26215",1
"26216",1
"26217",0
"26218",1
"26219",0
"26220",1
"26221",1
"26222",1
"26223",1
"26224",0
"26225",1
"26226",1
"26227",1
"26228",1
"26229",1
"26230",1
"26231",1
"26232",1
"26233",1
"26234",1
"26235",1
"26236",1
"26237",1
"26238",1
"26239",1
"26240",0
"26241",1
"26242",1
"26243",1
"26244",1
"26245",1
"26246",1
"26247",1
"26248",1
"26249",1
"26250",1
"26251",0
"26252",1
"26253",1
"26254",0
"26255",1
"26256",1
"26257",1
"26258",0
"26259",0
"26260",1
"26261",0
"26262",1
"26263",1
"26264",1
"26265",1
"26266",1
"26267",1
"26268",1
"26269",1
"26270",1
"26271",0
"26272",1
"26273",0
"26274",1
"26275",1
"26276",0
"26277",0
"26278",0
"26279",0
"26280",1
"26281",1
"26282",1
"26283",1
"26284",1
"26285",1
"26286",1
"26287",0
"26288",0
"26289",0
"26290",1
"26291",0
"26292",1
"26293",0
"26294",0
"26295",0
"26296",0
"26297",1
"26298",0
"26299",1
"26300",0
"26301",1
"26302",0
"26303",1
"26304",1
"26305",1
"26306",1
"26307",1
"26308",1
"26309",1
"26310",1
"26311",1
"26312",1
"26313",1
"26314",1
"26315",1
"26316",1
"26317",1
"26318",1
"26319",1
"26320",0
"26321",0
"26322",1
"26323",0
"26324",1
"26325",1
"26326",1
"26327",1
"26328",1
"26329",0
"26330",1
"26331",1
"26332",0
"26333",1
"26334",0
"26335",0
"26336",0
"26337",1
"26338",0
"26339",1
"26340",0
"26341",0
"26342",1
"26343",1
"26344",1
"26345",0
"26346",1
"26347",1
"26348",1
"26349",1
"26350",0
"26351",1
"26352",1
"26353",1
"26354",0
"26355",0
"26356",0
"26357",1
"26358",1
"26359",1
"26360",1
"26361",1
"26362",1
"26363",1
"26364",1
"26365",0
"26366",1
"26367",0
"26368",1
"26369",0
"26370",1
"26371",0
"26372",0
"26373",1
"26374",1
"26375",0
"26376",1
"26377",0
"26378",0
"26379",1
"26380",1
"26381",1
"26382",0
"26383",0
"26384",1
"26385",0
"26386",1
"26387",1
"26388",1
"26389",1
"26390",0
"26391",1
"26392",1
"26393",0
"26394",0
"26395",1
"26396",1
"26397",0
"26398",1
"26399",1
"26400",0
"26401",1
"26402",0
"26403",1
"26404",1
"26405",1
"26406",1
"26407",1
"26408",1
"26409",0
"26410",1
"26411",1
"26412",1
"26413",1
"26414",1
"26415",1
"26416",1
"26417",1
"26418",1
"26419",0
"26420",1
"26421",1
"26422",1
"26423",1
"26424",1
"26425",0
"26426",1
"26427",0
"26428",0
"26429",1
"26430",1
"26431",1
"26432",1
"26433",0
"26434",1
"26435",1
"26436",1
"26437",0
"26438",0
"26439",1
"26440",1
"26441",1
"26442",1
"26443",1
"26444",0
"26445",1
"26446",1
"26447",1
"26448",1
"26449",1
"26450",1
"26451",0
"26452",1
"26453",1
"26454",1
"26455",0
"26456",1
"26457",0
"26458",1
"26459",0
"26460",1
"26461",0
"26462",0
"26463",0
"26464",0
"26465",1
"26466",1
"26467",1
"26468",1
"26469",0
"26470",0
"26471",1
"26472",0
"26473",1
"26474",0
"26475",0
"26476",0
"26477",0
"26478",1
"26479",1
"26480",1
"26481",0
"26482",1
"26483",1
"26484",0
"26485",0
"26486",1
"26487",1
"26488",0
"26489",1
"26490",1
"26491",1
"26492",1
"26493",1
"26494",1
"26495",1
"26496",1
"26497",1
"26498",0
"26499",1
"26500",1
"26501",1
"26502",1
"26503",0
"26504",0
"26505",1
"26506",1
"26507",1
"26508",1
"26509",1
"26510",1
"26511",0
"26512",1
"26513",1
"26514",1
"26515",1
"26516",1
"26517",1
"26518",0
"26519",0
"26520",1
"26521",1
"26522",0
"26523",1
"26524",1
"26525",1
"26526",0
"26527",1
"26528",1
"26529",1
"26530",1
"26531",1
"26532",1
"26533",1
"26534",1
"26535",1
"26536",1
"26537",1
"26538",0
"26539",0
"26540",1
"26541",1
"26542",1
"26543",1
"26544",1
"26545",0
"26546",1
"26547",1
"26548",1
"26549",1
"26550",0
"26551",1
"26552",1
"26553",1
"26554",1
"26555",1
"26556",1
"26557",1
"26558",1
"26559",0
"26560",0
"26561",1
"26562",1
"26563",1
"26564",0
"26565",0
"26566",1
"26567",1
"26568",1
"26569",1
"26570",0
"26571",0
"26572",1
"26573",1
"26574",0
"26575",0
"26576",1
"26577",1
"26578",1
"26579",1
"26580",1
"26581",1
"26582",1
"26583",0
"26584",1
"26585",1
"26586",1
"26587",1
"26588",1
"26589",1
"26590",1
"26591",1
"26592",1
"26593",0
"26594",1
"26595",1
"26596",1
"26597",1
"26598",1
"26599",1
"26600",1
"26601",1
"26602",0
"26603",1
"26604",1
"26605",1
"26606",1
"26607",1
"26608",0
"26609",1
"26610",0
"26611",1
"26612",1
"26613",1
"26614",1
"26615",1
"26616",1
"26617",1
"26618",0
"26619",1
"26620",1
"26621",0
"26622",1
"26623",0
"26624",0
"26625",1
"26626",0
"26627",0
"26628",0
"26629",1
"26630",0
"26631",1
"26632",1
"26633",0
"26634",1
"26635",1
"26636",1
"26637",0
"26638",0
"26639",0
"26640",0
"26641",1
