"","x"
"30019",1438.37580427102
"30020",1407.17903398056
"30021",1391.12869465113
"30022",1674.47474183824
"30023",1701.81791159278
"30024",1319.22965800692
"30025",1471.67136404847
"30026",1547.32130261868
"30027",1756.82174739223
"30028",1637.99485100601
"30029",1126.2764159889
"30030",1656.05550307097
"30031",1354.73289717173
"30032",1578.93915263867
"30033",1394.8225134411
"30034",1318.99059166737
"30035",1426.80065714259
"30036",1153.24444764499
"30037",1540.28622038137
"30038",1160.10797122593
"30039",1450.32165451589
"30040",1450.77011952281
"30041",1539.99058011264
"30042",1438.44822394443
"30043",1367.36328227026
"30044",1618.29923168079
"30045",1368.30787386647
"30046",1375.59941947623
"30047",1613.45205690922
"30048",1525.13248706849
"30049",1318.58331285334
"30050",1814.95801385318
"30051",1742.60560314184
"30052",1701.79764214183
"30053",1530.34742934469
"30054",1485.68593986052
"30055",1338.66442909064
"30056",1648.31153730666
"30057",1444.64238963544
"30058",1191.34465879154
"30059",1530.87771312423
"30060",1399.57209116616
"30061",1527.07829308552
"30062",1581.25898839674
"30063",1754.95933315637
"30064",1668.69844904106
"30065",1475.7059872856
"30066",1533.39102463503
"30067",1567.20492264416
"30068",1465.75882489902
"30069",1319.44784969535
"30070",1357.42046570044
"30071",1335.50852161924
"30072",1858.41918217725
"30073",1804.61612696469
"30074",1821.02936597243
"30075",1895.74337272136
"30076",1395.81232186719
"30077",1635.30571971255
"30078",1431.55589177365
"30079",1660.49701750154
"30080",1312.08615349787
"30081",1202.38208468654
"30082",1358.55086998411
"30083",1448.02006666329
"30084",1693.61712854837
"30085",1403.59177438214
"30086",1567.59488564169
"30087",1540.25150647159
"30088",1494.39041671857
"30089",1150.08455642995
"30090",1678.30188103943
"30091",1512.3728168549
"30092",1577.69835358234
"30093",1697.65430903676
"30094",1716.5325499963
"30095",1376.28994913245
"30096",1311.15293536559
"30097",1737.9250125984
"30098",1561.12309978026
"30099",1388.38959523903
"30100",1512.74566994312
"30101",1257.82889647249
"30102",1767.12890639263
"30103",1423.03875155789
"30104",1493.47708770631
"30105",1299.1050794005
"30106",1743.0264596048
"30107",1214.10027421082
"30108",1460.58551122414
"30109",1690.58300333199
"30110",1707.70220166214
"30111",1302.06611085523
"30112",1533.16752520452
"30113",1350.02712858172
"30114",1772.91293892511
"30115",1254.60587862707
"30116",1597.37196307502
"30117",1596.69642891114
"30118",1179.27447744573
"30119",1316.96081863705
"30120",1512.63372172089
"30121",1756.33076678938
"30122",1393.35845200565
"30123",1520.94887130632
"30124",1568.79580108841
"30125",1234.08249164275
"30126",1649.34163009991
"30127",1528.03205058102
"30128",1378.18752996654
"30129",1533.6208106823
"30130",1617.93139320346
"30131",1623.011522985
"30132",1623.22278502653
"30133",1364.47318954006
"30134",1681.19636573321
"30135",1585.58459071466
"30136",1423.5103628768
"30137",1799.30651038861
"30138",1297.44310408347
"30139",1612.4098894855
"30140",1477.64397064199
"30141",1471.50554017857
"30142",1521.49870558557
"30143",1699.24528199699
"30144",1319.5363713977
"30145",1645.93448827259
"30146",1533.65785353327
"30147",1490.76339132968
"30148",1682.94491386617
"30149",1290.50980850342
"30150",1980.5947859772
"30151",2085.5816932345
"30152",1609.94156633518
"30153",1358.07754035549
"30154",1510.67481324935
"30155",1334.15493274904
"30156",1712.90783841329
"30157",1756.81453796018
"30158",1563.10656392946
"30159",1538.5739317803
"30160",1383.42467133286
"30161",1286.98046187201
"30162",1032.06964767032
"30163",1601.36980584991
"30164",1489.27790964898
"30165",1535.79066663729
"30166",1539.70086544016
"30167",1340.19753861199
"30168",1480.60044251046
"30169",1243.73013430783
"30170",1525.54579847862
"30171",1111.9774976412
"30172",1750.14803179118
"30173",1279.02453114912
"30174",1076.13578001593
"30175",1728.54957982743
"30176",1486.68546732548
"30177",1418.4733832993
"30178",1641.79013041451
"30179",1324.43327287138
"30180",1708.40659795705
"30181",1490.84842621697
"30182",1639.60924787575
"30183",1540.47851627335
"30184",1406.83661918928
"30185",1394.96578888818
"30186",1194.98397808513
"30187",966.85834218568
"30188",1700.53288473267
"30189",1565.63898906815
"30190",1162.4111430119
"30191",1463.24012431848
"30192",1311.43326179145
"30193",1648.73024519227
"30194",1174.23613935693
"30195",1702.80085059689
"30196",1283.71681942874
"30197",1199.63061165583
"30198",1812.47671927025
"30199",1485.36475198461
"30200",1544.55423461633
"30201",1217.63431835869
"30202",1272.61864219403
"30203",1835.48433548941
"30204",1732.73453983309
"30205",1554.15149023108
"30206",1286.63068124553
"30207",1450.75215300829
"30208",1980.78789795786
"30209",1274.30114504335
"30210",1338.76212332177
"30211",1673.43594753543
"30212",1409.20252850228
"30213",1588.27379301821
"30214",1702.37552066065
"30215",1472.46311712398
"30216",1324.21468340299
"30217",1637.62545516196
"30218",1257.49692502167
"30219",1213.21032734503
"30220",1706.75858151369
"30221",1387.6883290015
"30222",1827.69540807673
"30223",1759.45130038446
"30224",1335.00762472847
"30225",1692.66829838808
"30226",1683.14504886834
"30227",1427.50547637774
"30228",1526.00220663098
"30229",1547.26665459016
"30230",1669.6732088443
"30231",1911.32752817793
"30232",1621.76466966199
"30233",1497.78846146767
"30234",1314.32928111617
"30235",1727.18034396272
"30236",1730.75130172294
"30237",1690.10866507672
"30238",1521.48331106425
"30239",1499.02089292656
"30240",1825.4865139195
"30241",1535.01240325165
"30242",1445.01890767127
"30243",1880.51406519116
"30244",1451.79919866494
"30245",1548.33455260109
"30246",1695.32170265176
"30247",1528.19607461709
"30248",1680.36619199138
"30249",1499.50844172694
"30250",1585.04566262757
"30251",1211.58880324645
"30252",1307.22484934165
"30253",2003.56658621067
"30254",1522.59652647139
"30255",1405.80415486108
"30256",1281.67534459127
"30257",1273.64720400271
"30258",1939.16441209964
"30259",1746.52011231599
"30260",1453.91747851002
"30261",1640.59770006432
"30262",1171.63163798037
"30263",1708.58682244259
"30264",1494.83837033185
"30265",1667.53516923873
"30266",1400.54874519815
"30267",1573.87063803768
"30268",1599.95594181702
"30269",1549.77230838887
"30270",1438.74326869068
"30271",1552.33089591188
"30272",1684.1033314569
"30273",1602.46849048265
"30274",1555.91251132566
"30275",1699.16216680931
"30276",1472.02512393521
"30277",1428.3774634586
"30278",1772.5365525785
"30279",1579.25234858324
"30280",1823.84830533412
"30281",1437.50983328199
"30282",1390.69719462158
"30283",1529.73822726119
"30284",1263.21455892122
"30285",1614.38281809143
"30286",1474.29783245696
"30287",1449.5011787589
"30288",1431.47461114368
"30289",782.878491338487
"30290",1248.68364291818
"30291",1568.00760963895
"30292",1398.73265635304
"30293",1488.71998419641
"30294",1416.31203829871
"30295",1581.206947217
"30296",1234.48552482041
"30297",1609.82812436446
"30298",1286.93879082813
"30299",1490.93668311036
"30300",1678.18387113086
"30301",1824.55605407737
"30302",1536.96669280751
"30303",1531.67222695716
"30304",1603.707636863
"30305",1300.11033252996
"30306",1308.76829317534
"30307",1520.53750457243
"30308",1804.60625915553
"30309",1733.61559810534
"30310",1766.39725289076
"30311",1191.10784240146
"30312",1683.5834727614
"30313",1562.32401416146
"30314",1664.39518062101
"30315",1880.74353293277
"30316",1155.59547029204
"30317",1510.22838181642
"30318",1503.32193592662
"30319",1724.78117116357
"30320",1524.62635957438
"30321",1372.62657053184
"30322",1496.47101387685
"30323",1767.73958085576
"30324",1469.44057534138
"30325",1432.5579308118
"30326",1183.82545526173
"30327",1419.51787878905
"30328",2013.92963506968
"30329",1533.93092283484
"30330",1427.22021980184
"30331",1457.1346863107
"30332",1362.3810506952
"30333",1174.75922898107
"30334",1733.30896874074
"30335",1563.07740537421
"30336",1657.79399267692
"30337",1534.45480970301
"30338",1448.7363602133
"30339",1755.62708143145
"30340",1275.43396915443
"30341",1672.52547396594
"30342",1197.14581165792
"30343",1397.96726158246
"30344",1665.41755717511
"30345",1346.67821901571
"30346",1566.74183264472
"30347",1652.81339237662
"30348",1234.4326595537
"30349",1514.405748769
"30350",1411.26440195642
"30351",1549.41835506622
"30352",1672.46103541128
"30353",1574.24983125581
"30354",1507.8287855205
"30355",1360.91691787834
"30356",1719.98407041119
"30357",1205.9261129426
"30358",1495.23088848609
"30359",1708.18051960303
"30360",1277.4330195326
"30361",1717.84211157595
"30362",1496.13864846181
"30363",1465.58485696277
"30364",1343.70520971628
"30365",1339.24615278446
"30366",1688.79985163435
"30367",1816.44066437742
"30368",1282.69683374292
"30369",1347.36229029779
"30370",1206.63928600641
"30371",1511.65622574657
"30372",1429.78613389204
"30373",1488.25308419495
"30374",1701.7292338383
"30375",1512.22863657167
"30376",1595.95970003652
"30377",1391.58352516194
"30378",1635.37539657064
"30379",1721.20811954107
"30380",1576.76871358621
"30381",1569.59182468174
"30382",1345.39263232522
"30383",1292.04357286327
"30384",1215.70559900936
"30385",1439.98481350391
"30386",1540.97500250513
"30387",1458.05248237077
"30388",1375.85098125426
"30389",1544.41987985934
"30390",1266.70135182805
"30391",1570.18568491019
"30392",1273.66082599695
"30393",1641.02781232153
"30394",1315.94253017398
"30395",1695.49405383356
"30396",1383.95192178565
"30397",2171.07233743003
"30398",1259.14338284138
"30399",1520.31574737616
"30400",1282.30808523689
"30401",1731.77711825521
"30402",1833.13117326996
"30403",1622.96837880608
"30404",1083.61836696172
"30405",1412.51392794849
"30406",1315.96971952445
"30407",1171.09029523493
"30408",1529.45005216058
"30409",1417.88882751863
"30410",1555.37094311834
"30411",1200.32666519232
"30412",1298.50327331197
"30413",1680.22320116546
"30414",1437.88362753097
"30415",1340.6094240427
"30416",1734.25335526155
"30417",1464.70466467055
"30418",1855.89078403373
"30419",1152.71373002906
"30420",1122.45165323974
"30421",1403.7651734868
"30422",1556.72589113749
"30423",1385.37290560195
"30424",1267.76331740669
"30425",1506.95711643988
"30426",1790.24050092265
"30427",1883.23450699764
"30428",1672.59007177597
"30429",1582.62204970901
"30430",1514.61629362625
"30431",1515.84610252192
"30432",1500.11469730518
"30433",1421.81704164567
"30434",1533.61940518242
"30435",1355.76912885398
"30436",1763.81143444664
"30437",1547.50272264488
"30438",1600.57370257128
"30439",1796.02169886604
"30440",1640.14082600027
"30441",1679.27397717921
"30442",1530.69607051704
"30443",1594.26815803692
"30444",1519.76058789906
"30445",1687.92657274648
"30446",1554.14128218245
"30447",1358.76344516216
"30448",1166.89213439498
"30449",1619.62472103787
"30450",1453.82045501893
"30451",1138.98896220783
"30452",1327.1697329965
"30453",1587.89683699626
"30454",1161.32044487156
"30455",1387.31401017121
"30456",1404.26668235655
"30457",1491.14059290436
"30458",1304.72643601628
"30459",1453.55433474681
"30460",1196.23902999821
"30461",1377.29477688895
"30462",1669.35897968833
"30463",1402.69549504305
"30464",1667.62090720159
"30465",1239.01358024252
"30466",1112.89807943216
"30467",1758.29243669439
"30468",912.673766850334
"30469",1582.40806359913
"30470",1563.77617900111
"30471",1516.20225252263
"30472",1396.85012458631
"30473",1190.6004409507
"30474",1711.14885265679
"30475",1600.44409018596
"30476",1529.00388559503
"30477",1288.06102855697
"30478",1784.22484244346
"30479",1155.17393782226
"30480",1588.83129791908
"30481",1446.90306815824
"30482",1607.86961409588
"30483",1098.82012810781
"30484",1646.70783605835
"30485",1603.92079860458
"30486",1746.8683884896
"30487",1672.30954188747
"30488",1896.00830355255
"30489",1557.37866192653
"30490",1466.66292893782
"30491",1532.57186335748
"30492",1503.49976954112
"30493",1575.03775591345
"30494",1265.24737166243
"30495",1509.53794935178
"30496",1128.03653192091
"30497",1404.45889599128
"30498",1565.51452883261
"30499",1481.35208504477
"30500",1478.55252933743
"30501",1574.6841008804
"30502",1683.98499436484
"30503",1518.5019580193
"30504",1613.62520092014
"30505",1610.33230669071
"30506",1534.05812201848
"30507",1533.09758435408
"30508",1073.91398404158
"30509",1440.2111984468
"30510",1564.13458908925
"30511",1231.69917521733
"30512",1810.78084761581
"30513",1417.43550553368
"30514",1679.36768277285
"30515",1595.6824047435
"30516",1668.49647978639
"30517",1188.77104081634
"30518",1845.12981639731
"30519",1272.41460879655
"30520",1211.93090853885
"30521",1324.59338162903
"30522",1678.94396350509
"30523",1480.28745646885
"30524",1367.79144170375
"30525",1627.16488833562
"30526",1698.29363782666
"30527",1446.98067070337
"30528",1416.65754357963
"30529",1404.07972307253
"30530",1284.65961362628
"30531",1613.31878182876
"30532",1728.08051701758
"30533",1435.9829471886
"30534",1298.20701739825
"30535",1231.53971687522
"30536",1239.31359585714
"30537",1482.19392423256
"30538",1170.66537678361
"30539",1427.76044970599
"30540",1159.56665240409
"30541",1459.62153937876
"30542",1957.79436647189
"30543",1430.74790033641
"30544",1252.71181708648
"30545",947.283090536888
"30546",1570.05571945269
"30547",1920.31301022007
"30548",1522.26324848399
"30549",1645.63519460144
"30550",1555.89638741885
"30551",1404.53075145244
"30552",1424.39186917732
"30553",1284.10821016459
"30554",1268.10463569559
"30555",1559.55228613471
"30556",1567.9319997438
"30557",1427.92205811588
"30558",1193.20131852682
"30559",1135.53933866202
"30560",1437.17429223122
"30561",1504.01716357457
"30562",1526.75326045386
"30563",1567.11093328387
"30564",1334.86954584029
"30565",1705.38313188426
"30566",1444.40751283466
"30567",1616.40931534578
"30568",1271.3979097642
"30569",1692.95534345903
"30570",1325.00324409181
"30571",1957.23294842915
"30572",1398.3278158271
"30573",1386.40175373464
"30574",1576.02914035389
"30575",1341.15479442924
"30576",1154.44411776505
"30577",1396.48000950056
"30578",1437.89019514053
"30579",1437.36601942844
"30580",1692.6266900804
"30581",1253.94499291491
"30582",1416.83265337152
"30583",1488.62222796207
"30584",1333.83949146037
"30585",1502.51149626656
"30586",1473.34349615993
"30587",1389.0295808404
"30588",1245.2575425672
"30589",1583.0206445398
"30590",1568.12578117361
"30591",1674.92506243301
"30592",1975.84268601569
"30593",1728.18936093402
"30594",1411.0977848786
"30595",1463.34298392975
"30596",1723.01261565499
"30597",1550.80002480931
"30598",1638.58248896557
"30599",1659.96584777681
"30600",1547.39239063699
"30601",1347.39189152616
"30602",1500.15831227104
"30603",1639.7435879392
"30604",1512.09908699165
"30605",1420.13365283203
"30606",1648.99512343617
"30607",1345.92019068054
"30608",1179.78671390689
"30609",1431.79105546686
"30610",1704.08342552385
"30611",1512.69388676076
"30612",1165.7474816356
"30613",1498.18852835647
"30614",1639.593330498
"30615",1387.18810893182
"30616",1367.45237482124
"30617",1127.3151643755
"30618",1388.44010502968
"30619",1848.47784559834
"30620",1698.53618257129
"30621",1751.40754059526
"30622",1805.65726928256
"30623",1353.2596224573
"30624",1632.88428192482
"30625",1318.36214208917
"30626",1565.55742819199
"30627",1318.59016144175
"30628",1675.33012289033
"30629",1811.03521994939
"30630",1406.04422783315
"30631",1534.22491172579
"30632",1434.35647561623
"30633",1624.43897024534
"30634",1482.73447909067
"30635",1590.15660242449
"30636",1501.15555153018
"30637",1499.720603827
"30638",1519.2597062511
"30639",1140.928410479
"30640",1518.41809486765
"30641",1385.0430711562
"30642",1327.63239447899
"30643",1595.13620838432
"30644",1772.32875823985
"30645",1760.38228402654
"30646",1090.89566892094
"30647",1568.56386537015
"30648",1611.25271945693
"30649",1687.52211507689
"30650",1346.31024892105
"30651",1579.30020627575
"30652",1588.42000197031
"30653",1445.77693818619
"30654",1699.71622750563
"30655",1333.736305053
"30656",1068.40538794684
"30657",1470.35694032109
"30658",1206.89725812366
"30659",1493.28854863289
"30660",1387.8897894584
"30661",1413.27487141834
"30662",1793.67036645752
"30663",1636.81073874946
"30664",1572.47496534556
"30665",1148.10204384479
"30666",1818.6436732225
"30667",1697.64500944496
"30668",1435.4207423113
"30669",1399.4745990073
"30670",1536.00307878986
"30671",1477.20730313002
"30672",1584.04154022308
"30673",1328.16670507748
"30674",1517.00642856359
"30675",1400.99138962343
"30676",1603.82469265865
"30677",1591.61416899092
"30678",1275.42127026044
"30679",1804.78357559439
"30680",1226.64112173441
"30681",1611.93626469987
"30682",1770.0542147968
"30683",1388.17873080823
"30684",1733.00858136734
"30685",1622.98876542189
"30686",1448.41104916543
"30687",1515.94808991939
"30688",1564.44307194511
"30689",1547.74046017003
"30690",1811.05774782618
"30691",1659.1581562965
"30692",1347.13373055076
"30693",1549.27801554393
"30694",1736.09294205232
"30695",1365.57440745002
"30696",1653.66882023675
"30697",1518.40369501705
"30698",1721.62457351102
"30699",1335.32682435735
"30700",1434.91840623757
"30701",1780.62228396999
"30702",1668.25614381359
"30703",1328.73999368956
"30704",1088.29550849104
"30705",1532.08593541854
"30706",1517.18444147833
"30707",1616.72277134129
"30708",1787.66837313251
"30709",1267.15720729871
"30710",1866.86354938096
"30711",1487.9306834766
"30712",1598.98470476381
"30713",1420.16594935124
"30714",1386.45158648005
"30715",1653.71809160337
"30716",1614.25329248472
"30717",1816.44761721603
"30718",1178.77155402622
"30719",1477.35242339044
"30720",1508.54346443963
"30721",1422.04424335865
"30722",1210.90348980564
"30723",1623.8573671931
"30724",1449.05398916527
"30725",1280.21022132673
"30726",1572.25995282827
"30727",1441.95625876462
"30728",1351.6533794544
"30729",1564.81263916356
"30730",1586.9657163271
"30731",1250.45626595412
"30732",1371.12811666261
"30733",1394.9788651258
"30734",1521.75277989589
"30735",1577.79200225552
"30736",1356.18233753886
"30737",1200.94151962116
"30738",1818.87553045977
"30739",1575.51371055142
"30740",1517.94122616395
"30741",1245.76589532554
"30742",1643.11315210733
"30743",1800.33375508785
"30744",1981.2630574452
"30745",1530.02014676854
"30746",1557.04304413041
"30747",1676.83525982022
"30748",1421.97303153879
"30749",1138.82067018451
"30750",1400.15121120662
"30751",1149.09598420282
"30752",1595.50895256687
"30753",1417.69058494787
"30754",1745.52452375928
"30755",1445.66723884559
"30756",1728.92564817219
"30757",1081.21661801792
"30758",1617.6214806892
"30759",1726.12108089355
"30760",1656.9720790312
"30761",1527.32440040446
"30762",1827.77157549377
"30763",1508.91404168189
"30764",1554.08491266954
"30765",1346.78322791213
"30766",1409.82500409779
"30767",1528.05224401019
"30768",1582.95052036349
"30769",1549.07847319465
"30770",1208.76808910762
"30771",1595.91532745714
"30772",1838.4297896662
"30773",1463.38475471283
"30774",1687.8101605233
"30775",1384.47704217849
"30776",1422.0355797373
"30777",1262.33521320893
"30778",1442.34462000562
"30779",1469.7376487806
"30780",1797.62827340734
"30781",1399.27252079972
"30782",1368.77592495596
"30783",1747.06841492348
"30784",1315.22988398631
"30785",1905.89939054388
"30786",1717.22464465659
"30787",1638.95985404063
"30788",1879.19471077925
"30789",1454.76464489226
"30790",1314.57015632139
"30791",1835.31910639093
"30792",1670.78966850668
"30793",1723.74164467008
"30794",1901.43697758468
"30795",1998.8153582302
"30796",1479.64278561029
"30797",1844.44440330606
"30798",1425.91451497165
"30799",1776.65149329949
"30800",1281.44104660335
"30801",1396.28580981151
"30802",1511.25549192182
"30803",1593.67994318552
"30804",1432.06317254805
"30805",1659.86836992345
"30806",1223.21373710236
"30807",1537.4764949448
"30808",1360.07895995205
"30809",1403.78089499847
"30810",1558.31612872231
"30811",1328.96221324663
"30812",1417.91446786791
"30813",1525.47784473081
"30814",1468.76659416068
"30815",1559.74693142397
"30816",1485.47184317701
"30817",1612.42560969138
"30818",1402.42123542471
"30819",1239.84614229305
"30820",1639.50383824286
"30821",1492.72875871041
"30822",1691.36504715411
"30823",1520.09621680294
"30824",1673.85193198481
"30825",1624.48462109625
"30826",1466.69939366633
"30827",1710.67069415854
"30828",1849.75603088423
"30829",1614.73141722571
"30830",1352.40794954772
"30831",1304.84863087421
"30832",1385.59367677196
"30833",1484.7294177266
"30834",1788.16035438741
"30835",1380.46881728405
"30836",1307.97125631124
"30837",1653.5085887002
"30838",1783.3952150489
"30839",1521.94857057734
"30840",1564.335741122
"30841",1378.45069649341
"30842",1806.07020071372
"30843",1671.7191831132
"30844",1407.60472547128
"30845",1532.15193658737
"30846",1620.3762421327
"30847",1452.20275839183
"30848",1594.63888056665
"30849",1608.15465588422
"30850",1435.8851215807
"30851",1416.35095488258
"30852",1159.69314166373
"30853",1264.12710869621
"30854",1600.31895167583
"30855",1510.36657222532
"30856",1479.1264445727
"30857",1576.30246002334
"30858",1361.612035029
"30859",1532.38471697995
"30860",1398.76193872672
"30861",1899.88135757113
"30862",1549.16328377821
"30863",1270.03088151162
"30864",1571.87017388835
"30865",1312.35423852701
"30866",1864.62665176132
"30867",1561.0641535956
"30868",1496.43538135188
"30869",1516.8649763396
"30870",1727.7880208537
"30871",1320.28061416379
"30872",1508.76720515072
"30873",1242.52795964121
"30874",1151.28338469322
"30875",1559.62842879597
"30876",1428.34168167096
"30877",1365.11672391045
"30878",1419.66719978013
"30879",1206.44756541555
"30880",1905.3326769325
"30881",1616.80324671719
"30882",1826.54230292496
"30883",1497.48233641668
"30884",1355.02451330745
"30885",1228.61773565466
"30886",1414.87188353265
"30887",1843.2705892681
"30888",1585.30701667148
"30889",1477.21015463648
"30890",1227.17738931393
"30891",1499.71116190565
"30892",1609.96845730411
"30893",1970.96087636284
"30894",1394.30507921199
"30895",1312.76423895803
"30896",1376.25224653098
"30897",1412.99714769248
"30898",1243.53046206231
"30899",1839.69013828563
"30900",1679.60586165028
"30901",1497.05233482357
"30902",1836.4535017146
"30903",1312.42560828356
"30904",1279.90656809207
"30905",1633.76703222956
"30906",1333.18663341924
"30907",1537.60005582314
"30908",1201.44017214828
"30909",1473.88953746204
"30910",1322.23813692523
"30911",1644.04698267977
"30912",1585.87485075936
"30913",1385.33516329666
"30914",1745.51947982065
"30915",1666.85180084736
"30916",1825.78841403446
"30917",1346.90652429226
"30918",1560.18280437657
"30919",1169.82652271608
"30920",1348.60516162984
"30921",1424.05318420901
"30922",1486.76861084826
"30923",1748.60098115358
"30924",1664.93488120941
"30925",1475.29021827019
"30926",1672.58343182609
"30927",1687.37563483134
"30928",1464.18221963089
"30929",1347.95756059856
"30930",1315.41951419411
"30931",1561.74489148374
"30932",1411.80606992556
"30933",1452.94015598603
"30934",1441.11724852898
"30935",1660.75415740729
"30936",1640.44582276929
"30937",2043.57902625344
"30938",1377.98684403809
"30939",1616.89087963246
"30940",1767.24245042503
"30941",1450.39437744009
"30942",1507.40056494585
"30943",1485.87939938667
"30944",1473.64652782766
"30945",1279.85361347837
"30946",1647.6138971961
"30947",1600.62273664936
"30948",1491.30544388085
"30949",1309.99958312967
"30950",1506.33318288806
"30951",1396.78732645845
"30952",1379.24923056779
"30953",1486.06748044931
"30954",1303.31522883088
"30955",1500.35711713069
"30956",1263.05568335199
"30957",1617.24380808723
"30958",1601.5532355643
"30959",1576.38032072762
"30960",1481.48091403589
"30961",1535.3991584087
"30962",1741.50294174364
"30963",1383.42198190462
"30964",1260.14671936188
"30965",1218.63676133784
"30966",1647.78912074293
"30967",1614.57132875955
"30968",1655.44279138035
"30969",1188.6603060965
"30970",1531.72923899978
"30971",1849.63509055828
"30972",1325.68617173375
"30973",1597.78502934533
"30974",1339.92865572238
"30975",1253.01775502949
"30976",1329.31321216531
"30977",1601.03256538315
"30978",1529.95641988299
"30979",1595.9693083155
"30980",1795.34340563623
"30981",1636.0104484431
"30982",1714.78644934723
"30983",1179.32649617104
"30984",1417.00462163874
"30985",1403.89682107747
"30986",1390.56726518787
"30987",1834.2151956425
"30988",1375.48410214704
"30989",1311.38022883026
"30990",1541.55845773939
"30991",1523.72492561345
"30992",2062.22112741381
"30993",1315.97836909975
"30994",1502.58221626943
"30995",1524.6321321704
"30996",1752.93145039333
"30997",1648.06923499247
"30998",1611.19722030362
"30999",1200.04245195142
"31000",1600.22239655956
"31001",1490.78399523731
"31002",1610.56588835939
"31003",1517.81216266787
"31004",1365.44616179694
"31005",1325.2557478094
"31006",1376.88516253812
"31007",1632.88872864003
"31008",1232.96892525741
"31009",942.101810793677
"31010",1695.12712431864
"31011",1736.84187089582
"31012",1485.22912794416
"31013",1632.03629283971
"31014",1408.71304519038
"31015",1266.64986880142
"31016",1276.64524594841
"31017",1403.69458305462
"31018",1421.09862382865
"31019",1535.41830274361
"31020",1459.25702319559
"31021",1475.38172015417
"31022",1527.54087767534
"31023",1408.81352819999
"31024",1698.51540431516
"31025",1587.87631863741
"31026",1478.24897731782
"31027",1514.73896917503
"31028",1420.52954165124
"31029",1381.06790575338
"31030",1652.60830122801
"31031",1519.76812744493
"31032",1598.43537465074
"31033",1292.82981708984
"31034",1590.58319486171
"31035",1636.41299533476
"31036",1501.20309778264
"31037",1286.92869004726
"31038",1514.02798833818
"31039",2039.87954644249
"31040",1697.8341774737
"31041",1558.23048958913
"31042",1782.32393516965
"31043",1196.40910725089
"31044",1506.46541511003
"31045",1503.55601170153
"31046",1578.13113327381
"31047",1375.55633419519
"31048",1348.43364172862
"31049",1380.28966757787
"31050",1025.01695429854
"31051",1243.97307278972
"31052",1220.80031918
"31053",1393.45977711638
"31054",1687.49033573929
"31055",1285.61943507056
"31056",1509.66046636778
"31057",1775.03758858722
"31058",1432.53745590246
"31059",1232.63241964451
"31060",1248.06683441277
"31061",1484.86275163849
"31062",1498.11158371729
"31063",1262.39642446085
"31064",1572.48291546652
"31065",1782.59441894147
"31066",1310.14274774932
"31067",1608.48051150647
"31068",1801.96596974348
"31069",1612.59005567018
"31070",1544.92883775045
"31071",1867.8787455037
"31072",1275.65941738323
"31073",1605.9979364337
"31074",1419.66006101501
"31075",1058.47303368915
"31076",1214.98327128083
"31077",2105.1452123201
"31078",1592.64948846151
"31079",1340.87034311808
"31080",1399.51017105671
"31081",1733.41620971379
"31082",1349.07721252119
"31083",1306.90193006437
"31084",1145.32440615834
"31085",1454.02466319705
"31086",1568.25591719324
"31087",1328.15567882976
"31088",1043.03424059961
"31089",1254.92312302301
"31090",1686.20999545235
"31091",1587.34466506029
"31092",1351.44383598141
"31093",1787.10418981103
"31094",1677.5908757943
"31095",1418.42930577371
"31096",1320.58492397571
"31097",1480.5151317318
"31098",1289.97913121574
"31099",1446.43363617789
"31100",1540.84930121512
"31101",1626.1053963235
"31102",1382.08375889531
"31103",1408.11593562324
"31104",1830.08057881227
"31105",1239.7028197798
"31106",1231.43204841181
"31107",1555.63968610788
"31108",1593.84917156037
"31109",1266.18889183083
"31110",1447.36329910103
"31111",1220.88805604228
"31112",1709.30869029761
"31113",1670.6637339344
"31114",1864.35800864062
"31115",1314.4629230619
"31116",1435.30216060633
"31117",1784.51725739063
"31118",1360.36003318621
"31119",1266.27017970849
"31120",1541.4155335815
"31121",1640.14540198636
"31122",1283.54926868614
"31123",1456.07633055021
"31124",1615.82912398155
"31125",1512.49765712368
"31126",1414.85952840725
"31127",1583.27942058497
"31128",1385.7308820014
"31129",1658.13146933911
"31130",1569.77592337244
"31131",1628.26589087296
"31132",1549.20466024512
"31133",1511.83847014456
"31134",1236.18470331014
"31135",1635.30687991163
"31136",1373.85437258838
"31137",1408.21174261662
"31138",1404.11546504226
"31139",1240.00554722865
"31140",1820.7717378679
"31141",1445.12623354017
"31142",1356.96897423361
"31143",1632.64267309724
"31144",1718.77497644271
"31145",1124.40413385193
"31146",1267.50182076225
"31147",1715.04315546222
"31148",1904.73689902554
"31149",1624.22289552093
"31150",1419.27795069581
"31151",1373.01915635311
"31152",1525.03330386774
"31153",1393.06460405665
"31154",1604.45021560638
"31155",1433.23901923212
"31156",1477.79304903873
"31157",1385.73540189163
"31158",1444.67791690567
"31159",1584.41601834111
"31160",1562.45234388084
"31161",1544.36779202466
"31162",1796.38006685661
"31163",1291.36488691055
"31164",1740.87678833505
"31165",1503.54559449029
"31166",1650.38394806941
"31167",1552.5242546109
"31168",1315.8453661317
"31169",1689.25965185369
"31170",1344.14337790411
"31171",1239.93627365923
"31172",1851.03715181787
"31173",1544.96268721972
"31174",1529.17964509342
"31175",1410.94463900757
"31176",1199.58513302121
"31177",1579.03765246333
"31178",1580.47365287712
"31179",1637.21934497895
"31180",1464.1138492789
"31181",1667.15241830133
"31182",1458.97800076786
"31183",1457.4177445149
"31184",1402.16921850147
"31185",1551.26448485492
